solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,g_mag_error,distance_pc,upmask_prob
1636148068921376768,Gaia DR3 573943218570567296,573943218570567296,145400048,2016.0,11.570426198117604,0.042864494,85.2916393018048,0.039316177,0.5170316597173822,0.0426428,12.124713,2.7536137,-2.586584870558657,0.055024903,-0.9444401577158026,0.048144482,-0.090300046,0.0027161236,-0.38316822,0.061383154,-0.011058691,0.12253183,0.0014409357,-0.01972903,0.049076498,0.058671467,342,0,342,0,0.79975796,372.81427,0.017732872,0.01571894,31,False,1.5048984,,,,,,,,40,24,0.07879926,44,17,0,0.022677278,84.2119,1,0,1.0299641,0.010257322,0.030622847,0.013619775,0.12183249,20.626478,11.277801,-40.703648,19.148178,False,360,3788.02768835476,2.2969196,1649.1774,16.741335,38,1840.3775948268792,12.102429,152.06679,17.176275,33,2745.5046615599776,11.969654,229.3721,16.15134,1.2106253,0.0,2.0,0.0,2.0,0,1.0249348,0.43494034,0.58999443,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.81746623200034,22.42103520767272,78.94357914211876,65.20814558221339,False,False,0,True,False,False,False,False,True,True,False,1.02552935e-13,5.1225327e-13,0.9999475,5062.4526,5047.5503,5082.413,4.512,4.4923,4.5314,-0.4174,-0.4576,-0.3865,1552.2114,1499.4012,1606.6664,0.0059,0.0013,0.0171,0.0047,0.0011,0.0138,0.0025,0.0005,0.0074,PHOENIX,0.0006583501597573004,1934.1175365288386,0.97
1636148068921376768,Gaia DR3 573943252930299904,573943252930299904,1264317936,2016.0,11.559287658218958,0.050559696,85.3031355609145,0.045220256,0.5249226863054486,0.049389172,10.628295,2.6306524,-2.450138353662153,0.0624438,-0.957681494625686,0.053736906,-0.12917046,0.027591806,-0.41565445,0.052798167,0.010854905,0.08823821,-0.062316142,0.04316119,0.09784923,-0.02580702,350,0,350,0,-0.90383935,334.7745,0.0,0.0,31,True,1.4908274,,,,,,,,40,25,0.08998289,45,17,0,0.020795127,79.524345,0,0,0.96483463,0.0725728,0.0637158,0.054158006,0.08831374,-67.62539,27.320032,-51.96053,20.081823,False,378,2857.260381873308,1.8593131,1536.729,17.047493,37,1352.1228959533885,17.665218,76.541534,17.511002,38,2283.4839832544912,21.114416,108.1481,16.3514,1.27241,0.0,4.0,0.0,4.0,0,1.1596012,0.4635086,0.6960926,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.8167491094306,22.432548611005465,78.96825999493761,65.21323591666311,False,False,0,True,False,False,False,False,True,True,False,1.0282932e-13,5.787202e-13,0.9999208,4979.0874,4939.4097,5006.8403,4.5383,4.5143,4.5619,-0.1426,-0.1848,-0.1018,1568.2981,1510.9854,1623.8665,0.1938,0.1597,0.2199,0.1542,0.1269,0.1751,0.0818,0.0673,0.0929,MARCS,0.0007065241853040642,1905.0424492762493,0.97
1636148068921376768,Gaia DR3 573943493448464384,573943493448464384,1295514411,2016.0,11.967430877847033,0.037569992,85.31897004435238,0.03499245,0.4714076430045613,0.037699852,12.5042305,2.6322522,-2.4268964578009755,0.04889159,-1.0192765986776988,0.044453852,-0.06945735,0.016715413,-0.4026252,0.05369943,0.013633677,0.09810184,-0.062946185,-0.037949637,0.12090558,0.05438763,350,0,348,2,0.8464143,469.7401,0.19928679,3.2471862,31,False,1.832236,,,,,,,,41,25,0.07007601,47,18,0,0.036571924,81.36707,0,0,1.0315076,0.062011424,0.030331802,0.043608256,0.15048793,-28.059639,14.132703,-50.191685,16.635563,False,383,6041.595486720622,4.1116586,1469.3816,16.234488,41,4746.591507193707,14.320876,331.44562,16.147587,39,2154.5057141498028,10.381223,207.53873,16.414526,1.142264,0.0,0.0,0.0,1.0,0,-0.26693916,-0.08690071,-0.18003845,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.85315599868544,22.44776574678293,79.03286029690689,65.18814215372647,False,False,0,True,False,False,False,False,False,True,False,1.0638072e-13,4.3657924e-12,0.99999785,9999.105,9994.292,9999.813,4.5757,4.4999,4.5844,-1.2046,-1.2496,-1.0761,5562.506,5502.1284,6109.6353,0.0003,0.0,0.0009,0.0003,0.0,0.0009,0.0002,0.0,0.0005,PHOENIX,0.0007389069012148576,2121.3062936918145,0.97
1636148068921376768,Gaia DR3 573928409523438464,573928409523438464,1342147707,2016.0,12.469975642482094,0.025482126,84.98255213557029,0.022554843,0.4348294107495286,0.027151449,16.014963,2.6946146,-2.482405317633624,0.0316074,-1.048146827589168,0.028695682,0.10701882,0.050388433,-0.34810042,-0.01630576,0.005152159,-0.056976248,-0.06952427,-0.03586806,0.3301062,0.017103808,332,0,330,2,0.5763792,354.26028,0.060092457,0.5628768,31,False,1.5365229,,,,,,,,38,26,0.044987716,42,15,0,0.028830072,71.577415,0,0,1.0216593,0.100372344,0.11687265,0.032482214,0.17212392,24.209005,-28.131237,-48.813316,21.037739,False,357,11033.677924412754,3.4577458,3191.0032,15.580566,40,5714.359408030623,12.610049,453.15918,15.946123,38,7582.913878033015,10.18318,744.6509,15.0483055,1.2051533,0.0,0.0,0.0,0.0,0,0.8978176,0.36555672,0.5322609,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.8951504108694,22.110913368694305,78.3335169052279,65.01989354969912,False,False,0,True,False,False,False,False,True,True,False,1.02374855e-13,5.113583e-13,0.99996513,5933.5483,5903.0337,5957.859,4.4916,4.3761,4.5126,-0.0032,-0.0273,0.0195,1370.4764,1332.6313,1556.842,0.3547,0.3357,0.368,0.2971,0.281,0.3085,0.1594,0.1508,0.1656,MARCS,0.0003402491745411378,2299.7524437831144,0.97
1636148068921376768,Gaia DR3 573931192662232064,573931192662232064,609186533,2016.0,12.016870662780136,0.050802127,85.07937911171875,0.043360204,0.4965309305684123,0.051860943,9.574275,2.6238103,-2.390831127867263,0.060704835,-1.0808822640544045,0.054900073,-0.033448964,0.08159543,-0.38785985,0.039314613,-0.020543579,0.025202772,-0.124736354,-0.14792727,0.24844696,-0.056662146,351,0,349,2,-0.4335991,346.22568,0.0,0.0,31,False,1.4931004,,,,,,,,40,27,0.087920286,44,18,0,0.015579773,94.43639,0,0,0.98255134,0.141955,0.07321314,0.078913584,0.11664835,5.8524837,9.928991,-54.143234,18.586576,False,373,2985.91482171953,1.9125959,1561.1844,16.999674,41,1416.8203133810573,11.277208,125.635735,17.460255,40,2226.588523550927,11.178656,199.18214,16.378796,1.2201985,0.0,3.0,0.0,3.0,0,1.081459,0.46058083,0.6208782,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.85385633685286,22.208139985555963,78.50907421451208,65.09361117910986,False,False,0,True,False,False,False,False,True,True,False,1.0227961e-13,5.10923e-13,0.99997455,4954.618,4909.1997,5050.982,4.6411,4.6127,4.6615,-0.4829,-0.5665,-0.3727,1309.0399,1254.8596,1408.5801,0.0676,0.0284,0.1259,0.054,0.0226,0.1009,0.0287,0.012,0.0537,PHOENIX,0.0006954567344883342,2013.9732259080674,0.97
1636148068921376768,Gaia DR3 573931330101188224,573931330101188224,761533832,2016.0,12.495233782301264,0.017261162,85.07205137142294,0.015544667,0.507071114473078,0.018491315,27.422123,2.5392334,-2.332925821611372,0.0207167,-1.0025786147012006,0.01944064,-0.04671651,0.10293229,-0.33331066,0.031152338,-0.070248626,0.017754827,-0.12321886,-0.15317126,0.25894782,-0.06788724,341,0,340,1,0.68616146,363.86624,0.0,0.0,31,False,1.5307527,,,,,,,,39,26,0.02995691,45,18,0,0.020618664,85.3307,0,0,1.0256219,0.17110546,0.04884611,0.15577897,0.110906236,21.664545,8.602302,-56.9855,21.053621,False,362,23132.13998056365,5.734777,4033.66,14.776828,37,11830.315398294944,14.594319,810.61096,15.156052,35,16083.90060851343,15.495946,1037.9425,14.231917,1.2067287,0.0,3.0,0.0,0.0,0,0.92413425,0.37922382,0.54491043,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.89812510917308,22.200396976059253,78.53069263987466,65.05290757461344,False,False,0,True,True,False,False,False,True,True,False,1.02393036e-13,5.1144814e-13,0.9999633,5929.061,5904.6475,5941.28,4.0485,3.9403,4.0946,0.2561,0.2467,0.2621,1738.779,1623.6025,2011.8398,0.4025,0.3888,0.4113,0.336,0.3245,0.3435,0.1793,0.1731,0.1834,MARCS,0.000269168994104146,1972.109969307063,0.97
1636148068921376768,Gaia DR3 573931536259609600,573931536259609600,164220158,2016.0,12.28284928874104,0.017272621,85.11730938422033,0.01563487,0.5032839413040547,0.018191628,27.66569,2.5562758,-2.3370145129793656,0.021085909,-1.0358134432792332,0.019705813,0.049081516,-0.0020283186,-0.29709932,-0.047243614,0.048020154,-0.057280134,-0.06249591,-0.064622805,0.2260516,0.0046535777,361,0,360,1,-0.7562083,345.1115,0.0,0.0,31,False,1.4903698,,,,,,,,41,27,0.029824987,46,17,0,0.020355582,70.293526,0,0,0.9708248,0.17361353,0.08063017,0.07207128,0.121229626,11.138397,-18.528046,-57.751865,21.57705,False,393,20723.086943655704,4.598376,4506.6104,14.896231,40,9704.217894082542,17.055204,568.98865,15.3711405,40,15706.024660010637,14.732093,1066.1095,14.25773,1.2261804,0.0,0.0,0.0,0.0,0,1.113411,0.47490978,0.63850117,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.87889351700365,22.245796863319885,78.61294819325049,65.08720019614825,False,False,0,True,True,False,False,False,True,True,False,1.024813e-13,5.118891e-13,0.9999546,5039.6704,5032.1475,5047.2817,3.6315,3.6156,3.6455,-0.1,-0.1012,-0.0988,1972.0798,1942.6228,2006.3306,0.1995,0.1931,0.2065,0.1597,0.1545,0.1653,0.0848,0.082,0.0878,MARCS,0.00024092080485992964,1986.9499460064403,0.97
1636148068921376768,Gaia DR3 573928787480561024,573928787480561024,107637584,2016.0,12.049898784327567,0.01836076,84.9720518263179,0.016414646,0.5275244350397925,0.019136384,27.566566,2.4871693,-2.323080608278253,0.024696946,-0.8884294662697962,0.020663979,0.051463477,0.012292149,-0.29474208,-0.06238307,-0.055692796,-0.097622715,-0.094419196,-0.009987195,0.23680717,-0.056352243,337,0,337,0,-2.1047785,290.5734,0.0,0.0,31,False,1.5341609,,,,,,,,39,26,0.034824453,44,17,0,0.02432336,84.0904,0,0,0.9184649,0.15209804,0.084471166,0.041143294,0.13913973,29.089716,-8.816773,-13.416656,27.866842,False,372,19857.76036949206,4.750734,4179.9355,14.942541,39,10234.695035897232,15.794319,647.9985,15.3133545,39,13739.498883096612,17.569578,782.00507,14.402968,1.207296,0.0,0.0,0.0,1.0,0,0.9103861,0.37081337,0.5395727,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.85534265913344,22.10078332890549,78.27665043286909,65.04967256248688,False,False,0,True,True,False,False,False,True,True,False,1.0224836e-13,5.1072574e-13,0.99997765,5639.2104,5605.364,5668.741,4.1234,4.093,4.1422,-0.1553,-0.1877,-0.1256,1725.1406,1673.0743,1817.4476,0.2017,0.1814,0.2207,0.1676,0.1506,0.1834,0.0899,0.0807,0.0984,MARCS,0.00025974951162718407,1895.6467863418827,0.97
1636148068921376768,Gaia DR3 573934972233505536,573934972233505536,190357317,2016.0,11.181409702715571,0.071839206,85.15532269046514,0.06996304,0.3743229175775807,0.07828768,4.781377,2.5232894,-2.310876146107784,0.09252631,-1.0133317354926783,0.085456945,-0.012482262,-0.048273046,-0.33424374,0.07465272,-0.2132916,0.13015985,-0.057663023,-0.19033915,0.09293485,-0.0019320832,308,0,308,0,0.19566588,320.54565,0.1099758,0.22605504,31,False,1.4537519,,,,,,,,35,25,0.1318711,42,16,0,0.016812768,90.56994,0,0,1.0068561,0.08994141,0.014631346,0.17008652,0.21008931,0.5936544,19.8443,-58.769665,21.410078,False,326,1791.796091907437,1.6389486,1093.2595,17.554146,34,776.1684944259475,10.463089,74.18158,18.113651,35,1416.0692010743362,7.6343718,185.48602,16.870184,1.2234862,0.0,0.0,0.0,1.0,0,1.2434673,0.55950546,0.68396187,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.77878017890116,22.285568675494208,78.6130296604984,65.1880245610443,False,False,0,True,False,False,False,False,True,True,False,1.02208986e-13,5.207286e-13,0.99998176,4691.007,4665.4194,4719.102,4.5395,4.5207,4.5577,-0.1351,-0.1985,-0.0721,1723.9714,1688.2852,1781.2292,0.0138,0.0035,0.0345,0.0107,0.0027,0.0267,0.0056,0.0014,0.014,PHOENIX,0.0009931184725658726,2671.4901841208907,0.97
1636148068921376768,Gaia DR3 573935036656933888,573935036656933888,723131047,2016.0,11.306123191473718,0.120923154,85.1730824181215,0.118243925,0.5467822162506323,0.12578934,4.346809,2.4243135,-2.2910673533056696,0.14927019,-0.7926581794109344,0.1389242,0.053083215,0.04585756,-0.3273558,0.14335503,-0.13434096,0.17264383,0.1922029,-0.09235027,0.026731953,0.08780217,311,0,310,1,1.8350123,367.32022,0.3043697,0.6507735,31,False,1.3609823,,,,,,,,35,25,0.21542795,42,14,0,0.026819184,89.33358,0,0,1.0740906,0.08350168,0.10946586,0.15692492,0.2175369,2.8969014,-49.92941,55.172142,18.693258,False,349,840.3966496905716,1.2200558,688.8182,18.376156,40,239.50023379785287,10.903444,21.965557,19.390278,38,776.7283944376358,11.107725,69.926865,17.522223,1.2092249,0.0,1.0,0.0,1.0,0,1.8680553,1.014122,0.85393333,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.7906593744935,22.30303672355564,78.66160134777566,65.18479446169405,False,False,0,False,False,False,False,False,True,False,False,4.059167e-13,5.1665453e-11,0.9999899,4222.39,4201.261,4245.993,4.5315,4.5096,4.5557,0.1407,0.0664,0.2359,1562.3463,1520.903,1602.0372,0.6062,0.5581,0.6628,0.4381,0.4029,0.4791,0.237,0.2183,0.2589,PHOENIX,0.0015762304259064718,1828.8817197771173,0.97
1636148068921376768,Gaia DR3 573935345894569728,573935345894569728,1240123536,2016.0,10.83467248043475,0.0985672,85.15653464279848,0.09341701,0.3475816539309137,0.101824984,3.4135203,2.3261385,-2.0910920275749825,0.12253018,-1.0189479043694865,0.11356188,-0.014948001,0.041065156,-0.3703877,0.10604816,-0.14854853,0.16329691,0.15775673,-0.1398975,0.037282873,0.066849284,311,0,310,1,-0.54506534,303.98196,0.0,0.0,31,False,1.4207597,,,,,,,,37,25,0.17683575,44,16,0,0.01717955,88.930145,0,0,0.9769277,0.045564625,0.03615215,0.1878287,0.22329907,-37.748226,-29.74916,58.66155,17.836,False,350,1092.9716518490766,1.3955456,783.1859,18.090845,39,413.7566348138853,13.269123,31.181913,18.79668,38,938.33671928638,12.583119,74.571075,17.317,1.23708,0.0,0.0,0.0,2.0,0,1.479681,0.70583534,0.7738457,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.74719237531708,22.287689916769008,78.59022736639916,65.21572506075638,False,False,0,False,False,False,False,False,True,True,False,1.02164134e-13,5.8956106e-13,0.9999901,4576.8716,4551.032,4598.8843,4.6515,4.6347,4.6596,0.4145,0.3336,0.4707,1733.8986,1696.2432,1766.1445,0.3284,0.2889,0.3644,0.2483,0.2183,0.2759,0.1296,0.1141,0.1438,PHOENIX,0.0013863071395413648,2877.021812545845,0.97
1636148068921376768,Gaia DR3 573935831226864128,573935831226864128,933409481,2016.0,10.702753456120762,0.022736968,85.19634828690462,0.021987673,0.5202756838885759,0.024062041,21.62226,2.579328,-2.338023021129709,0.030330762,-1.089303502220113,0.027550286,-0.044676736,0.04957335,-0.3264043,0.04751985,-0.09519656,0.09031276,0.06367837,-0.14079832,0.089308076,0.028900746,324,0,322,2,2.554249,402.02652,0.07734092,1.0516385,31,False,1.5449424,,,,,,,,38,26,0.04296602,44,16,0,0.024866195,78.85021,0,0,1.1020521,0.055235323,0.005447214,0.16473433,0.1937873,-56.310013,63.049034,57.238182,19.70527,False,357,13462.594910329124,3.9755056,3386.3855,15.364545,37,7099.470750676092,20.305689,349.62964,15.710477,37,9111.418155585963,13.036738,698.9032,14.84893,1.2041429,0.0,0.0,0.0,0.0,0,0.8615465,0.345932,0.5156145,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.73671998494152,22.327868317758043,78.66928978563601,65.24043797286137,False,False,0,True,False,False,False,False,True,True,False,1.03335316e-13,5.161585e-13,0.99987,5728.289,5717.378,5739.281,4.189,4.1603,4.2123,-0.1577,-0.1693,-0.1465,1605.9971,1562.94,1659.9124,0.1533,0.1458,0.1606,0.1282,0.1218,0.1343,0.0688,0.0653,0.0721,MARCS,0.0003206180172807052,1922.0579223036752,0.97
1636148068921376768,Gaia DR3 573935831226868736,573935831226868736,580880511,2016.0,10.770690101169349,0.029041993,85.19006855928471,0.028131617,0.5247820263141159,0.030506913,17.20207,2.1961877,-1.9908077571835927,0.037198003,-0.9273217038331378,0.035260323,0.012832221,0.0074537834,-0.38674018,0.030646538,-0.084148765,0.061437923,0.013418752,-0.13317885,0.10033455,0.048473652,318,0,318,0,0.42088294,337.22552,0.0,0.0,31,False,1.5310045,,,,,,,,37,26,0.053338375,44,16,0,0.020260355,86.90497,0,0,1.0157982,0.04182538,0.058381874,0.11518275,0.20754725,-57.39112,-57.7171,49.48117,19.409107,False,355,7980.502546145771,3.1996353,2494.1914,15.932291,39,4101.454072245698,10.890519,376.60776,16.306198,38,5558.01083978904,13.058583,425.62128,15.385597,1.210383,0.0,1.0,0.0,1.0,0,0.9206009,0.3739071,0.5466938,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,122.74262823969404,22.321389706038257,78.66019248325618,65.23286681316131,False,False,0,True,False,False,False,False,True,True,False,1.02235284e-13,5.1066085e-13,0.9999789,5318.9253,5293.637,5349.6206,4.3597,4.3388,4.3785,-0.6836,-0.7177,-0.6427,1537.79,1487.3278,1590.2228,0.0269,0.0094,0.0478,0.0221,0.0077,0.0394,0.0119,0.0041,0.0212,MARCS,0.00043530588901803175,1905.5530674776494,0.97
1636148068921376768,Gaia DR3 573779322617989248,573779322617989248,1362060878,2016.0,16.237082627566274,0.067529336,85.31907136533087,0.05871321,0.9147151196257824,0.069890745,13.087786,3.3931737,-2.298956130789445,0.08121013,-2.495681886225513,0.08449036,0.022782613,0.093823306,-0.40102017,-0.025965493,-0.10214223,-0.03186285,-0.048641168,-0.09226128,0.29319078,0.02986717,335,0,329,6,-1.0555612,310.86237,0.0,0.0,31,False,1.3988249,,,,,,,,39,28,0.118947126,46,17,0,0.020292157,106.16008,0,0,0.95780724,0.11363943,0.03613945,0.113628335,0.19507882,-37.235874,15.735707,53.87305,26.363832,False,366,1951.6699032572155,1.6273823,1199.2695,17.461351,38,731.8105073427448,10.900525,67.135345,18.177546,39,1729.0469982750524,8.321773,207.77388,16.65338,1.2608985,0.0,2.0,0.0,1.0,0,1.5241661,0.71619415,0.80797195,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,123.22999742149108,22.45514269850425,79.36815853824747,64.86983946397115,False,False,0,True,False,False,False,False,True,True,False,1.02507155e-13,5.2369654e-13,0.9999528,4125.516,4111.71,4152.5444,4.7429,4.7224,4.7619,-0.4968,-0.5631,-0.456,813.407,787.0762,839.9552,0.0292,0.0076,0.0661,0.0216,0.0056,0.0489,0.0115,0.003,0.0261,PHOENIX,0.0009053312910552042,1093.2365482371258,0.97
1636148068921376768,Gaia DR3 573742209803867008,573742209803867008,305315032,2016.0,13.751475569607418,0.039437853,84.98883310213267,0.03314861,0.5514085059102746,0.04108307,13.421794,2.4029272,-2.210699772157989,0.045993533,-0.9417353791901936,0.042979557,0.018181276,0.19178298,-0.4105569,0.08444588,-0.043028876,0.013595596,-0.022534315,-0.12977962,0.31936675,-0.05492024,320,0,320,0,0.1356973,331.6485,0.0,0.0,31,False,1.5089697,,,,,,,,36,24,0.06736347,41,15,0,0.025623476,78.37951,0,0,1.0043513,0.121162325,0.080768526,0.12308741,0.20143002,-118.22202,-13.620481,-45.52759,18.974796,False,359,5207.757719329292,2.4327626,2140.6765,16.39574,40,2545.2304475272613,9.905024,256.9636,16.824224,36,3763.54830296206,10.176908,369.81256,15.808902,1.2114195,0.0,1.0,0.0,0.0,0,1.0153227,0.42848396,0.5868387,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,123.01602140816786,22.11766574877607,78.45352372848043,64.91985906816544,False,False,0,True,False,False,False,False,True,True,False,1.0241281e-13,5.115494e-13,0.9999614,5614.548,5563.7793,5657.9775,3.8597,3.8319,3.9106,-0.0666,-0.0982,-0.0251,3770.021,3428.981,3885.3667,0.3035,0.273,0.3315,0.2481,0.2229,0.2714,0.1319,0.1184,0.1444,PHOENIX,0.0005071930320896825,1813.5374940384406,0.97
1636148068921376768,Gaia DR3 573744752424526336,573744752424526336,317644106,2016.0,14.936912257920616,0.13311096,85.02503577283147,0.1038093,0.4395046055902843,0.12900692,3.4068298,1.6482239,-1.5740274248586483,0.14398134,0.4889578153707193,0.14162768,-0.19596021,0.2636542,-0.5045629,0.2170051,-0.09008473,0.14040658,-0.15681776,-0.13307701,0.35448813,-0.21843176,268,0,268,0,-0.035630345,272.84482,0.0,0.0,31,False,1.4705279,,,,,,,,30,23,0.2333831,39,15,0,0.02390718,87.70746,0,0,0.99718034,0.11027171,0.14703941,0.085785545,0.1976233,-172.29048,22.396898,-24.694662,21.453337,False,335,928.469411257258,1.2384789,749.6853,18.267948,35,421.9797048512429,8.102233,52.0819,18.775312,34,699.4908392575217,10.6764,65.51748,17.63594,1.2078702,0.0,0.0,0.0,0.0,0,1.1393719,0.5073643,0.6320076,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,123.12639737564268,22.15642389196917,78.63286413966713,64.84137839171481,False,False,0,False,False,False,False,False,True,False,False,1.022549e-13,7.965792e-13,0.99998087,4761.2505,4747.399,4776.534,4.7473,4.7162,4.8003,-0.9616,-1.1916,-0.7913,1813.016,1669.6447,1917.8179,0.0063,0.0017,0.0155,0.005,0.0013,0.0123,0.0027,0.0007,0.0066,PHOENIX,0.0014482559612121638,2275.2890124028,0.75
1636148068921376768,Gaia DR3 573749464005384832,573749464005384832,116749101,2016.0,14.765373019870047,0.018788833,85.09798523006869,0.015718477,0.500171728207714,0.01859536,26.897663,2.5890605,-2.435270134367543,0.022254163,-0.879029926614936,0.022068126,-0.03999556,0.016381284,-0.42288852,0.02465096,-0.025496708,0.014700399,0.023617528,0.089906745,0.194617,-0.03112508,322,0,318,4,-0.2315479,316.45282,0.0,0.0,31,False,1.5134293,,,,,,,,37,24,0.032294452,46,18,0,0.026867954,76.95029,0,0,0.9896983,0.018614406,0.088715754,0.06605291,0.19991979,26.069532,12.649823,-40.512264,21.748653,False,380,22523.35826278171,4.8161936,4676.589,14.805784,44,11127.822708677371,13.198404,843.1188,15.222517,42,16233.991085746038,12.156354,1335.4326,14.221832,1.2148194,0.0,0.0,0.0,0.0,0,1.0006847,0.4167328,0.58395195,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,123.10782578259528,22.22883925737631,78.77353625240222,64.88575339922087,False,False,0,True,True,False,False,False,True,True,False,1.02599786e-13,5.1248085e-13,0.99994284,5770.302,5759.187,5791.2437,3.6373,3.6339,3.6429,0.0206,0.02,0.022,2803.475,2791.0056,2812.7014,0.3695,0.3619,0.3832,0.3036,0.2973,0.3151,0.1614,0.1579,0.1675,PHOENIX,0.00023216412747798223,1999.3133230127603,0.97
1636148068921376768,Gaia DR3 573742450322051328,573742450322051328,1781469785,2016.0,13.791456240172078,0.17061071,85.03295496875694,0.15606911,0.5431100857006383,0.18051395,3.0086875,7.388832,-4.930181856989338,0.19703417,-5.503467049372866,0.20277727,0.0729984,0.04827829,-0.366352,-0.001178633,0.031576302,-0.026200354,-0.0655141,0.027375111,0.26257002,0.02152525,325,0,323,2,-1.2379363,304.0341,0.0,0.0,95,False,,1.3548867,0.04714655,0.16863313,0.20685181,-0.08560125,-0.05608918,-0.051078286,37,25,0.28576386,42,15,0,0.025368977,77.30152,0,0,0.9502064,0.021421695,0.028960094,0.17558046,0.2429484,-130.39815,-26.841448,-50.30276,28.493708,False,364,472.6882816992816,0.93936586,503.19934,19.000929,38,153.3015500841396,6.6732492,22.97255,19.874676,38,445.5492143500181,7.5024114,59.387466,18.125656,1.2669042,0.0,0.0,0.0,0.0,0,1.7490196,0.8737469,0.87527275,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,123.0190462408032,22.161835626623255,78.5518179669098,64.93481844004738,False,False,0,False,False,False,False,False,False,False,False,2.1221642e-11,1.4703153e-10,0.9999941,,,,,,,,,,,,,,,,,,,,,,,0.002157666193994073,1841.2473388520332,0.84
